objID,ra,dec,mjd,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,Num
1237666406818381955,329.345441073138,-0.979647241937513,53288,16.47367,0.01470271,15.13186,0.01351708,15.09394,0.01733998,15.10329,0.01915396,15.10332,0.01981794,1757431.0
1237666406818381953,329.34544279734,-0.979644913065107,53288,16.47338,0.01474538,15.13186,0.01351758,15.09371,0.01733969,15.1034,0.01915612,15.1017,0.01980988,1757431.0
1237666406818381954,329.345441079803,-0.979647235798102,53288,16.47367,0.01474599,15.13186,0.01351708,15.09371,0.0173397,15.10329,0.01915612,15.10158,0.01981007,1757431.0
1237666492705079311,329.345445367063,-0.979655741658129,53294,16.71179,0.01298087,15.39279,0.02026241,15.27633,0.0178204,15.2734,0.01914785,15.21647,0.02009449,1757431.0
1237666634447126593,329.34544864239,-0.979651368175263,53312,16.57702,0.02054981,15.27291,0.01393834,15.18098,0.01623012,15.17614,0.01626801,15.16173,0.01585464,1757431.0
1237666660217651268,329.345446859981,-0.979648148735154,53314,16.48964,0.01750723,15.18773,0.01727065,15.11345,0.01687324,15.13864,0.0174398,15.11994,0.01481425,1757431.0
1237666660217651266,329.345448806974,-0.979648343180242,53314,16.4851,0.01752635,15.18564,0.01726958,15.11301,0.01687607,15.13812,0.01743855,15.11753,0.01480275,1757431.0
1237666660217651267,329.345446859968,-0.979648108485096,53314,16.48515,0.01749956,15.18567,0.01726875,15.11295,0.01687608,15.13815,0.01743856,15.11744,0.01480304,1757431.0
1237678882080948335,329.345460215772,-0.979641777648506,54769,16.69127,0.01835326,15.34257,0.01640772,15.20987,0.01276999,15.24148,0.009534709,15.21983,0.01656703,1757431.0
1237678882080948333,329.345455304947,-0.979662013839662,54769,16.69144,0.0183528,15.34093,0.01640696,15.20973,0.01276957,15.24049,0.009529788,15.2194,0.01656277,1757431.0
1237678882080948334,329.345460244289,-0.979641777355155,54769,16.69127,0.01835326,15.34098,0.01640697,15.2097,0.01276957,15.24035,0.009529775,15.21914,0.01656297,1757431.0
1237679028111671376,329.345444829405,-0.979652908310784,54788,16.62559,0.03014723,15.2577,0.02343998,15.17118,0.01790924,15.1586,0.01549273,15.13835,0.01960205,1757431.0
1237679028111671377,329.345451375462,-0.97964746464875,54788,16.62609,0.03014915,15.25776,0.02343999,15.1708,0.01790923,15.15822,0.01549271,15.13835,0.01960275,1757431.0
1237679028111671378,329.345451335735,-0.979647475376665,54788,16.63157,0.03016114,15.26023,0.02344161,15.17215,0.01791013,15.15893,0.01549439,15.14101,0.01961167,1757431.0
1237679998766022774,329.345459914306,-0.979661344797721,55090,16.513,0.01438762,15.26317,0.01526078,15.12774,0.01342224,15.1316,0.01133172,15.144,0.02115905,1757431.0
1237679998766022775,329.345452500632,-0.979653935259909,55090,16.51288,0.01438833,15.26314,0.01526079,15.12768,0.01342224,15.13181,0.01133178,15.14409,0.02115946,1757431.0
1237679998766022776,329.345452459923,-0.979653922240273,55090,16.51288,0.01438833,15.26368,0.01526105,15.12818,0.01342292,15.13284,0.01133628,15.14627,0.02116751,1757431.0
1237650008621252841,329.199362421188,-1.08236362874197,51467,19.58474,0.04702961,18.40767,0.02004602,18.03745,0.01453318,17.88258,0.01810112,17.87352,0.02734469,1777602.0
1237650008621252842,329.199376305855,-1.08237607638005,51467,19.56302,0.04637352,18.40553,0.01937244,18.03534,0.01453171,17.87703,0.01808971,17.83471,0.02664126,1777602.0
1237660024490295472,329.199391462911,-1.08237102669064,52558,19.734,0.03932178,18.38658,0.02166506,17.9984,0.01557085,17.83344,0.01747099,17.72367,0.02191909,1777602.0
1237660355197010300,329.199393869873,-1.08237341484665,52586,19.31531,0.02834942,17.98391,0.0227148,17.71249,0.01385341,17.60205,0.01711104,17.54968,0.02049502,1777602.0
1237660355197010298,329.199403872449,-1.08237492096269,52586,19.32139,0.02839585,17.98407,0.02271044,17.71123,0.01384522,17.60156,0.01714642,17.55828,0.02049171,1777602.0
1237660355197010299,329.199393869877,-1.08237341483662,52586,19.31531,0.02834819,17.98389,0.02271084,17.71249,0.01384741,17.60205,0.01714765,17.54968,0.02042275,1777602.0
1237663477646360825,329.199397525824,-1.08237090477654,52931,19.73489,0.03579703,18.44781,0.01883087,18.03683,0.01299218,17.87043,0.01462306,17.75436,0.02274325,1777602.0
1237679028111606050,329.199387309172,-1.08238124375745,54788,19.33774,0.03407866,18.06448,0.01618898,17.76464,0.0168189,17.63918,0.01812107,17.60993,0.02428243,1777602.0
1237679028111671402,329.199388126107,-1.08237964891085,54788,19.2948,0.04170395,18.03494,0.0239657,17.79003,0.01866847,17.64409,0.01656162,17.6213,0.02755138,1777602.0
1237650004326219928,329.199389291087,-1.08236292312168,51467,19.63502,0.0405535,18.42125,0.0166748,18.06105,0.01231888,17.90219,0.01306996,17.79059,0.02455342,1777602.0
1237650004326219927,329.19937599903,-1.08234964370063,51467,19.64591,0.04841921,18.42064,0.01667077,18.06116,0.01231545,17.89803,0.01306203,17.7949,0.0245491,1777602.0
1237653010812371329,329.19938290667,-1.08235458395198,51819,19.41029,0.02995121,18.06056,0.0215043,17.75606,0.01218307,17.63517,0.02120602,17.55434,0.02325953,1777602.0
1237653010812371327,329.199388182919,-1.08235259831927,51819,19.41051,0.03110551,18.06079,0.02150063,17.75637,0.01217644,17.63584,0.02119929,17.55457,0.02320941,1777602.0
1237653010812371328,329.19938290667,-1.08235458395198,51819,19.41031,0.03113536,18.06055,0.02150102,17.75606,0.01217703,17.63517,0.02119937,17.55433,0.0232268,1777602.0
1237656236326191259,329.199388059396,-1.08232457598708,52144,19.57974,0.03785789,18.35706,0.02406215,18.06965,0.02504101,17.88328,0.02090766,17.79324,0.02713778,1777602.0
1237656236326191258,329.199402854704,-1.08233305544189,52144,19.57631,0.04295335,18.35672,0.02412532,18.06909,0.02503667,17.8808,0.02089551,17.79453,0.02709496,1777602.0
1237656567045620006,329.199381779852,-1.0823682717687,52172,19.40525,0.02985309,18.12198,0.02025189,17.88259,0.01415006,17.78354,0.02243027,17.69253,0.02002158,1777602.0
1237656567045620004,329.199385538373,-1.08236991134859,52172,19.41058,0.02983865,18.12233,0.02025033,17.88277,0.01414352,17.78431,0.02242046,17.69605,0.01997623,1777602.0
1237656567045620005,329.199381779866,-1.08236827174732,52172,19.40521,0.02976613,18.12198,0.02025049,17.88259,0.01414344,17.78353,0.02241979,17.69253,0.0199679,1777602.0
1237656575625265190,329.199372885562,-1.08235885595107,52172,18.9577,0.03071607,17.63051,0.02091272,17.50944,0.01746406,17.51278,0.01715484,17.45787,0.02238408,1777602.0
1237656575625265188,329.199377854295,-1.08236035321235,52172,18.96268,0.03075405,17.63039,0.02091232,17.50901,0.01745781,17.51055,0.0173258,17.45726,0.0227154,1777602.0
1237656575625265189,329.199372955909,-1.08235882290784,52172,18.9577,0.03071605,17.63051,0.02091273,17.50847,0.01745784,17.51004,0.0171176,17.45787,0.02273691,1777602.0
1237659702364209281,329.199385677917,-1.08236890227928,52516,18.66108,0.03087976,17.34112,0.01655516,17.28216,0.01219856,17.27378,0.01421774,17.28683,0.02018028,1777602.0
1237659702364209280,329.199395143822,-1.08236170983861,52516,18.66349,0.03089081,17.34132,0.0165551,17.28228,0.01219828,17.27488,0.0142182,17.28805,0.02017358,1777602.0
1237659904233898342,329.199388117285,-1.0823619521966,52552,19.36375,0.02725004,18.03506,0.01633203,17.73869,0.01529831,17.62698,0.01403173,17.61143,0.0250464,1777602.0
1237659904233898341,329.199394478554,-1.08236103007984,52552,19.37118,0.02737855,18.03591,0.01633172,17.73945,0.01529826,17.62953,0.01403482,17.6082,0.02498323,1777602.0
1237660024490295474,329.199387838003,-1.08236882501472,52558,19.72668,0.03932213,18.38731,0.02162218,17.99868,0.01558962,17.83359,0.0174362,17.73059,0.02201484,1777602.0
1237660024490295473,329.199387837972,-1.08236882505816,52558,19.72655,0.03922042,18.38736,0.02166721,17.99867,0.01557242,17.83358,0.01747185,17.73057,0.02200991,1777602.0
1237660191995854971,329.199392644073,-1.08236634943667,52576,19.21492,0.03291266,17.82146,0.01980777,17.65831,0.01258944,17.54506,0.02646101,17.77134,0.02474616,1777602.0
1237660191995854970,329.199400788661,-1.08236282283511,52576,19.21826,0.03293173,17.82409,0.0198101,17.67025,0.0126272,17.55349,0.02648658,17.74305,0.02443454,1777602.0
1237660222060953825,329.199388611425,-1.08236709195412,52577,19.36103,0.02773566,18.03959,0.01422086,17.82811,0.0140827,17.73475,0.01469626,17.66408,0.02544325,1777602.0
1237660222060953824,329.199396491872,-1.08236345837044,52577,19.36584,0.02779059,18.0402,0.01422065,17.82838,0.01408217,17.73655,0.01470555,17.66439,0.02542773,1777602.0
1237660355197075656,329.199400149384,-1.08235349098952,52586,19.31662,0.02598911,17.98024,0.01828873,17.71767,0.01242874,17.6164,0.01378649,17.54319,0.02361194,1777602.0
1237660355197075657,329.199390567833,-1.08235366420603,52586,19.3131,0.02598749,17.98096,0.01829005,17.71704,0.01242882,17.61557,0.0137861,17.53666,0.0235767,1777602.0
1237660355197075658,329.199390567829,-1.08235366421607,52586,19.31308,0.02598727,17.98098,0.01829477,17.71704,0.01243536,17.61558,0.01373984,17.53667,0.02363715,1777602.0
1237663477646360827,329.199393772196,-1.08236588348884,52931,19.72451,0.03568105,18.44788,0.0188431,18.03618,0.01300214,17.8694,0.01462112,17.75418,0.02278254,1777602.0
1237663477646360826,329.199393772195,-1.08236588352736,52931,19.72455,0.03566637,18.44788,0.01883203,18.03617,0.01299248,17.86941,0.01462228,17.75419,0.02276082,1777602.0
1237663524894212359,329.199388964995,-1.08235777022546,52935,19.7566,0.03843737,18.46811,0.0220954,18.10071,0.01566396,17.91705,0.01525945,17.78793,0.02747993,1777602.0
1237663524894212357,329.199393565624,-1.08236884755577,52935,19.77088,0.03860125,18.46905,0.02208299,18.10154,0.0156559,17.91896,0.01523502,17.80049,0.02747117,1777602.0
1237663524894212358,329.199388964992,-1.08235777024957,52935,19.75656,0.03835046,18.46808,0.02208292,18.10068,0.01565589,17.91702,0.01523182,17.78791,0.02738581,1777602.0
1237666647334584366,329.19938011363,-1.08236084429295,53313,18.66222,0.02500526,17.35725,0.01564069,17.27534,0.02143526,17.29777,0.01602722,17.28718,0.02351624,1777602.0
1237666647334584365,329.199387812382,-1.08236985528153,53313,18.66546,0.02501951,17.35762,0.01564053,17.27581,0.0214351,17.2996,0.01623288,17.28683,0.02349943,1777602.0
1237679028111606051,329.199385108584,-1.08236714738982,54788,19.336,0.03418328,18.06325,0.01604487,17.76215,0.01681813,17.6353,0.01811642,17.59612,0.02417142,1777602.0
1237679028111671403,329.199385294437,-1.08236612908434,54788,19.28396,0.04167336,18.03667,0.02387416,17.79388,0.01867644,17.64687,0.01656991,17.60651,0.02743579,1777602.0
1237679998765957501,329.199395650035,-1.08236483552361,55090,19.44984,0.0334985,18.25954,0.01619645,17.90665,0.01759621,17.76387,0.01349759,17.6475,0.02385614,1777602.0
1237679998765957500,329.199402914183,-1.08236892630092,55090,19.44271,0.03323584,18.26061,0.01619606,17.90752,0.01759583,17.76821,0.01350745,17.65715,0.0239395,1777602.0
1237649808910713038,325.166865549159,0.76947055681394,51459,18.83677,0.02555168,17.62229,0.01946221,17.55056,0.02704089,17.54734,0.0339426,17.52007,0.02245354,1777709.0
1237649808910713035,325.166866743776,0.769462317471481,51459,18.90129,0.02561941,17.6194,0.01116681,17.54496,0.01188719,17.54427,0.01278369,17.6324,0.02357253,1777709.0
1237649911985864845,325.166874755778,0.769495203636251,51464,19.03149,0.02298601,17.73864,0.01514246,17.56394,0.0150576,17.55486,0.01870608,17.52331,0.01926721,1777709.0
1237649911985864832,325.166882751086,0.769496036966727,51464,19.02358,0.02254817,17.73252,0.01474479,17.56252,0.01343798,17.54257,0.01455266,17.5076,0.01947638,1777709.0
1237656238471905441,325.166880798358,0.769470008368524,52144,19.37551,0.03044491,18.07596,0.01412741,17.80601,0.01364862,17.68773,0.01356143,17.64121,0.02180962,1777709.0
1237656908487327805,325.166869656455,0.76949378678082,52197,18.53201,0.02156908,17.26748,0.01869482,17.26072,0.01137681,17.28335,0.01113497,17.31011,0.01749127,1777709.0
1237656908487327801,325.166881084521,0.769494315464844,52197,18.52942,0.0216122,17.26499,0.01869405,17.25972,0.0113757,17.28111,0.01113139,17.31082,0.01748487,1777709.0
1237657191963689119,325.166871188911,0.769486130732824,52231,18.76485,0.0214449,17.49405,0.01948315,17.39987,0.01141733,17.41196,0.0141645,17.39986,0.02375309,1777709.0
1237659459698491550,325.166873796167,0.769492617451865,52457,19.43653,0.068984,18.24062,0.02409976,17.94324,0.01529527,17.81809,0.01696475,17.73866,0.02537718,1777709.0
1237659459698491549,325.166879470713,0.769503451391378,52457,19.44414,0.06935706,18.24378,0.02411885,17.94719,0.01531934,17.81872,0.0169711,17.73716,0.02533176,1777709.0
1237660009459351717,325.166862289966,0.769493565908227,52557,19.27389,0.03020004,18.03348,0.01722159,17.75656,0.01667021,17.64142,0.01400256,17.60156,0.02416001,1777709.0
1237660237090914562,325.166876154153,0.769483540359288,52578,19.02414,0.02186781,17.801,0.01329285,17.62547,0.01604383,17.53948,0.01338856,17.52888,0.01983519,1777709.0
1237660237090914565,325.166868405934,0.769480791917855,52578,19.02439,0.02135827,17.80224,0.01329589,17.62826,0.01605492,17.54555,0.01340571,17.52275,0.01988537,1777709.0
1237660237090979880,325.166879975592,0.769490379979603,52578,19.02409,0.02317103,17.79535,0.01330424,17.6196,0.01441307,17.54346,0.01320957,17.5241,0.01871054,1777709.0
1237660237090979877,325.166886516858,0.769492517830466,52578,19.02631,0.02359099,17.79463,0.01330012,17.61672,0.01440399,17.5397,0.01318955,17.52752,0.01861894,1777709.0
1237663445434564722,325.166883206315,0.76949051008276,52929,19.47706,0.03124282,18.27475,0.01804237,18.00056,0.0151906,17.88267,0.01480546,17.82044,0.02337758,1777709.0
1237663505562271902,325.16686691751,0.769489949560893,52934,18.71307,0.02257154,17.42947,0.02091741,17.34752,0.01304821,17.3943,0.0128826,17.35756,0.01828614,1777709.0
1237663505562271899,325.166867938,0.769490498562711,52934,18.70928,0.02321471,17.42828,0.02091592,17.34401,0.01304168,17.39151,0.012975,17.35509,0.02011903,1777709.0
1237663544217632883,325.166878094161,0.769498489017859,52936,19.49415,0.02857576,18.26025,0.01449028,18.00364,0.01881303,17.88698,0.01938686,17.8468,0.02296008,1777709.0
1237663544217632886,325.166868691924,0.769499504665942,52936,19.49315,0.02659447,18.26087,0.01449443,18.00759,0.01881598,17.88841,0.01938943,17.8495,0.02300021,1777709.0
1237666078247682099,325.166875030247,0.769476105571923,53243,19.48756,0.04361992,18.29732,0.01913972,18.02087,0.01295053,17.86203,0.01527412,17.86115,0.02097122,1777709.0
1237666301592076334,325.166854101238,0.769490256448861,53270,19.45422,0.03558249,18.25737,0.01284819,18.02219,0.01531003,17.88028,0.01341643,17.8108,0.02343954,1777709.0
1237666340240228574,325.166875299772,0.769484230773725,53272,19.54041,0.07232872,18.3458,0.01774454,18.04993,0.02534247,17.85994,0.01808236,17.81627,0.02323941,1777709.0
1237666340240228571,325.166885750461,0.769491467234504,53272,19.54657,0.09314907,18.34424,0.01772644,18.0462,0.02533158,17.85686,0.01806908,17.81263,0.02318848,1777709.0
1237666408964030657,325.16687742418,0.769486659464884,53288,19.21405,0.02947789,17.9868,0.0125581,17.73765,0.01608356,17.64846,0.01283555,17.58389,0.02011781,1777709.0
1237666408964030654,325.166883185124,0.769483288833635,53288,19.21694,0.03264343,17.98618,0.01255451,17.73462,0.01608057,17.64526,0.01282739,17.58081,0.0200865,1777709.0
1237666636592775257,325.16689606085,0.769482964428659,53312,19.55464,0.03595243,18.36304,0.01496426,18.07659,0.01073689,17.9616,0.01518402,17.92144,0.02976804,1777709.0
1237666662363299954,325.16687795658,0.769488969161708,53314,19.53827,0.03028475,18.34904,0.01746162,18.01508,0.01170606,17.85113,0.01587385,17.82853,0.02509858,1777709.0
1237666662363299950,325.166880201097,0.769488914002496,53314,19.53881,0.03022223,18.34596,0.01745464,18.01084,0.01169857,17.8531,0.01587528,17.82153,0.0250396,1777709.0
1237678617402605646,325.166876975671,0.769495552790718,54742,19.42624,0.03300592,18.22288,0.01884916,17.90198,0.01264753,17.80758,0.02241362,17.69992,0.02130412,1777709.0
1237678617402605643,325.166884168925,0.769502225312585,54742,19.43134,0.03583296,18.22179,0.01883842,17.9018,0.01270297,17.80746,0.0224029,17.70359,0.02117613,1777709.0
1237666183479492636,325.545298150766,-0.801591240349341,53260,23.95356,2.3455,21.32043,1.624065,20.40373,0.9700856,19.97539,0.626067,19.62719,0.6265523,1780197.0
1237660192531087484,325.545307415579,-0.801559584059615,52576,22.33749,2.612608,21.09851,2.090694,20.56074,1.920927,20.09943,0.9933,19.83646,1.23725,1780197.0
1237653011347669097,325.545282662203,-0.801575268485273,51819,22.2093,1.119637,21.23043,1.891,20.48819,1.127596,20.03995,0.8892519,19.55486,0.6137683,1780197.0
1237663478181658661,325.545277671099,-0.801573086215058,52931,23.30744,2.628896,21.39987,1.66529,20.46462,0.8758779,20.08784,1.122508,19.70908,0.5111767,1780197.0
1237678882079244482,325.545308897507,-0.801695654733228,54769,23.67858,1.194052,22.21425,3.711126,24.80213,0.7096304,20.88021,1.294961,21.7162,0.4396138,1780197.0
1237659702899507282,325.545322944396,-0.801571643072973,52516,22.86269,3.442171,21.28185,2.687043,20.39962,1.322488,20.1174,0.7246139,19.65008,0.7054842,1780197.0
1237663525429510181,325.545341835652,-0.801578490517331,52935,22.94704,0.8758102,21.80762,2.981227,20.68578,1.677314,20.15552,0.9590614,20.21097,0.1872814,1780197.0
1237656567580917808,325.545239264809,-0.801644956308087,52172,23.62008,0.9520924,22.05257,0.2328689,20.98313,0.1466573,20.43056,0.1812645,19.9616,0.1213671,1780197.0
1237653011347669095,325.545225778678,-0.800871461988359,51819,19.52319,0.03379551,18.33599,0.02076048,18.08419,0.0150846,17.97843,0.01754831,18.03582,0.03048915,1780197.0
1237653011347669092,325.545229414878,-0.800869112284626,51819,19.47536,0.03212794,18.31098,0.02023067,18.06399,0.01323163,17.95384,0.01366552,17.95544,0.02556074,1780197.0
1237656567580917806,325.545220054416,-0.800873346995197,52172,18.04016,0.01780149,16.87048,0.01938135,16.96116,0.01521097,17.11561,0.0177711,17.17555,0.02081283,1780197.0
1237656567580917803,325.54522284878,-0.800875342343446,52172,18.03951,0.01778335,16.87057,0.01937205,16.9625,0.01517925,17.11469,0.0177235,17.17632,0.02060637,1780197.0
1237659702899507280,325.545229553055,-0.800874945500693,52516,18.10483,0.02249844,16.87289,0.01803553,17.05038,0.0136292,17.13423,0.01749799,17.19094,0.01836927,1780197.0
1237659702899507277,325.545236041294,-0.800873207018472,52516,18.08681,0.02225743,16.86681,0.01800197,17.03675,0.01333608,17.11186,0.01670788,17.14833,0.01653832,1780197.0
1237659904769196104,325.545229570313,-0.800868500929651,52552,19.02362,0.02976929,17.81168,0.02116524,17.63365,0.0162518,17.5525,0.01648377,17.52106,0.03503983,1780197.0
1237659904769196101,325.545230399047,-0.800873914701852,52552,19.00171,0.02669999,17.79584,0.01621054,17.62902,0.01385821,17.54025,0.01287267,17.5004,0.02506444,1780197.0
1237660192531087482,325.545229790118,-0.800873629901637,52576,18.25009,0.01913763,17.06329,0.02048312,17.09015,0.01853764,17.19781,0.01385289,17.22822,0.01873857,1780197.0
1237660192531087478,325.545245240672,-0.800869249968082,52576,18.21861,0.01872257,17.04675,0.02040516,17.07165,0.01836391,17.17038,0.01296259,17.19421,0.01728046,1780197.0
1237660222596251673,325.545230421983,-0.800874722666265,52577,18.59725,0.02240634,17.26796,0.01418527,17.27133,0.01166265,17.30947,0.01478749,17.33617,0.02309619,1780197.0
1237660222596251670,325.545234933464,-0.800873665258056,52577,18.58169,0.02212301,17.26536,0.01416675,17.26964,0.01160153,17.30283,0.01459427,17.33777,0.02270241,1780197.0
1237663525429510179,325.545236191035,-0.800867859399775,52935,19.53946,0.03939859,18.29658,0.01523402,18.04029,0.01682102,17.94982,0.01983395,17.91715,0.02856831,1780197.0
1237663525429510176,325.545233520914,-0.800867031237554,52935,19.48567,0.04028032,18.28653,0.01483205,18.0244,0.01522715,17.92488,0.01690927,17.89372,0.02472861,1780197.0
1237666183479492634,325.545230518963,-0.800876301979183,53260,19.50908,0.03562349,18.32496,0.01973062,18.04922,0.01803955,17.98024,0.02000095,17.92161,0.03076886,1780197.0
1237666183479492631,325.54523225775,-0.800873018036582,53260,19.47936,0.04289351,18.31373,0.02527045,18.03419,0.01861283,17.96212,0.01746538,17.89057,0.02704463,1780197.0
1237666647869816981,325.545225673115,-0.800875683277935,53313,18.08053,0.02006373,16.88285,0.02599255,16.98168,0.02922994,17.07488,0.04111413,17.14891,0.03640026,1780197.0
1237666647869816978,325.545233178835,-0.800891939908169,53313,18.06757,0.02061188,16.88074,0.02201611,16.97894,0.01573658,17.07222,0.01913629,17.14273,0.02689238,1780197.0
1237678882079244480,325.545232516272,-0.800891823145244,54769,18.76421,0.02790185,17.58031,0.01563652,17.62588,0.01209006,17.59065,0.01533536,17.53669,0.02427597,1780197.0
1237678882079244477,325.545255182841,-0.800900385529967,54769,18.74698,0.02763175,17.57498,0.01558459,17.62335,0.0119762,17.58305,0.014598,17.52731,0.0238898,1780197.0
1237660025025527939,325.545218118694,-0.800894694777599,52558,18.20658,0.02359097,16.95981,0.01212494,17.02989,0.01233435,17.12894,0.01460356,17.19201,0.02145656,1780197.0
1237660025025527936,325.545219999343,-0.800893656703028,52558,18.19581,0.02363806,16.95854,0.01185762,17.02761,0.01150042,17.12654,0.0143477,17.18124,0.02119746,1780197.0
1237663478181658659,325.545219418176,-0.800880876347887,52931,19.25496,0.0281561,18.02198,0.01901965,17.76787,0.01522137,17.71365,0.01644552,17.68702,0.02187011,1780197.0
1237663478181658656,325.545220417319,-0.800882479899773,52931,19.21253,0.02613796,18.00769,0.01873812,17.7458,0.0137629,17.67201,0.01362919,17.65219,0.0195181,1780197.0
1237656569192251471,327.267030368001,0.462345796094121,52172,18.2665,0.02200695,16.89631,0.01976476,16.88656,0.01307641,16.90564,0.01401066,16.89734,0.02086529,1781006.0
1237659906380529959,327.266991540809,0.462356877892632,52552,19.31035,0.03427422,18.09795,0.01861451,17.72838,0.01914677,17.51036,0.03026369,17.46218,0.02034484,1781006.0
1237650006472851674,327.267018876169,0.462353488727568,51467,19.30131,0.03279728,18.10806,0.01380128,17.73021,0.01180864,17.56288,0.01373596,17.46972,0.0195216,1781006.0
1237650006472851673,327.267011212247,0.46235410399869,51467,19.3035,0.03279623,18.10838,0.01379892,17.73147,0.01180876,17.5609,0.01374231,17.47067,0.01951485,1781006.0
1237650010767884494,327.267019723656,0.462352787597194,51467,19.41471,0.04833328,18.11904,0.01451388,17.75924,0.01163652,17.62539,0.01442662,17.5367,0.02563626,1781006.0
1237650010767884491,327.267013670396,0.462350881496372,51467,19.33099,0.04203246,18.11141,0.01447424,17.75197,0.01160318,17.6065,0.01435362,17.50646,0.02481919,1781006.0
1237653012959002957,327.267009866031,0.462346078881344,51819,19.35254,0.03100924,18.12203,0.01635097,17.76206,0.01325207,17.59702,0.01347748,17.50534,0.01743174,1781006.0
1237653012959002956,327.267016979697,0.46234542290254,51819,19.35474,0.03100192,18.12222,0.01634995,17.76119,0.01324979,17.59729,0.01347664,17.50091,0.01737845,1781006.0
1237656569192251472,327.267024835977,0.462341604248659,52172,18.26554,0.022003,16.89613,0.01976481,16.88635,0.01307645,16.90488,0.01401011,16.89573,0.02086169,1781006.0
1237659704510840916,327.267014348444,0.462340788611863,52516,18.83106,0.02662575,17.53818,0.02116226,17.26084,0.01789811,17.18987,0.01840398,17.17675,0.01699323,1781006.0
1237659704510840915,327.267014348444,0.462340788611863,52516,18.83106,0.02662575,17.53818,0.02116165,17.26084,0.01789759,17.18987,0.01840303,17.17675,0.01698268,1781006.0
1237659704510840914,327.267021613966,0.462348235067525,52516,18.83159,0.0266261,17.5387,0.02116162,17.26116,0.01789749,17.19071,0.01840338,17.18173,0.01700995,1781006.0
1237659906380529958,327.26700422719,0.462352916977967,52552,19.32293,0.03443302,18.09916,0.01861434,17.72916,0.01914613,17.51169,0.03026382,17.45405,0.02024973,1781006.0
1237660026636927012,327.267012240711,0.46234912582061,52558,18.07528,0.02039,16.7605,0.01679386,16.76132,0.0180358,16.83808,0.01210511,16.82024,0.01897557,1781006.0
1237660026636927011,327.267018309698,0.462347085874751,52558,18.07594,0.02039008,16.76053,0.01679375,16.76147,0.0180357,16.83781,0.01210471,16.81846,0.01896947,1781006.0
1237660194142486550,327.267011051094,0.46233238278028,52576,18.38826,0.03345167,17.07479,0.0205185,16.9845,0.01695795,16.97422,0.0151249,16.9642,0.02432492,1781006.0
1237660194142486549,327.267017288182,0.462333581360822,52576,18.38899,0.03345233,17.07577,0.0205184,16.98408,0.01695715,16.97337,0.01512349,16.97522,0.02437802,1781006.0
1237660224207585344,327.26701841523,0.462334975579036,52577,18.93372,0.0252583,17.60838,0.01308149,17.3467,0.01696007,17.2735,0.0142367,17.18353,0.01746306,1781006.0
1237660224207585343,327.267026336377,0.462336779275293,52577,18.93563,0.02527013,17.60859,0.01308094,17.34698,0.01695975,17.275,0.01423765,17.18219,0.01745139,1781006.0
1237663479792992336,327.267016678024,0.462345757865891,52931,19.13698,0.0242541,17.92035,0.01173887,17.62062,0.01184634,17.52532,0.01569277,17.46219,0.01838107,1781006.0
1237663479792992335,327.267022968682,0.462348775686963,52931,19.13999,0.02427878,17.92087,0.01173861,17.62092,0.01184601,17.52558,0.01569238,17.46365,0.01838122,1781006.0
1237663527040844108,327.267018362156,0.462347243704332,52935,19.26033,0.02876238,17.95256,0.01613373,17.64202,0.01246818,17.5208,0.01380298,17.44283,0.02101109,1781006.0
1237663527040844107,327.267028673339,0.462348945152993,52935,19.26423,0.02880794,17.95308,0.01613308,17.64289,0.01246806,17.52184,0.01380352,17.44607,0.0210249,1781006.0
1237666649481216305,327.267016870554,0.462348282125581,53313,19.17191,0.03420034,17.92346,0.01492593,17.67609,0.01319346,17.52247,0.01973118,17.49563,0.02174597,1781006.0
1237666649481216304,327.267027266043,0.462341257986436,53313,19.1803,0.03428501,17.92406,0.01500741,17.67588,0.01319182,17.52366,0.01973201,17.49366,0.02171254,1781006.0
1237649806764540092,328.220319107118,-0.912222244000198,51459,18.75321,0.02625226,17.49561,0.01652213,16.98005,0.009987121,16.82686,0.01128966,16.68098,0.01641495,1784813.0
1237649806764540091,328.220325358797,-0.912232906732086,51459,18.74903,0.03079765,17.49557,0.01652089,16.98036,0.009988343,16.82836,0.01129019,16.68363,0.01706625,1784813.0
1237649909839757326,328.220309938104,-0.912232933851593,51464,18.21965,0.02104967,16.86995,0.01725215,16.59149,0.01561181,16.51134,0.01907404,16.46318,0.02018987,1784813.0
1237649909839757324,328.220314672544,-0.912240007596943,51464,18.21896,0.02128763,16.86969,0.01725193,16.59117,0.01561128,16.51128,0.01907191,16.46325,0.02018101,1784813.0
1237649909839757325,328.220309938106,-0.912232933846562,51464,18.21963,0.02104642,16.86995,0.01725211,16.59149,0.01561151,16.51134,0.01907208,16.46315,0.02018505,1784813.0
1237656906341154982,328.220313472168,-0.912222865809264,52197,18.79238,0.02051783,17.50361,0.01624793,17.0446,0.01180003,16.86816,0.01277623,16.75616,0.01538575,1784813.0
1237656906341154980,328.220319366948,-0.912223002016775,52197,18.79189,0.02178056,17.50378,0.01624761,17.04469,0.01179917,16.86852,0.0127699,16.75652,0.01547561,1784813.0
1237656906341154981,328.220313472168,-0.912222865809264,52197,18.79237,0.02051051,17.50361,0.01624772,17.0446,0.01179931,16.86816,0.01276989,16.75616,0.01547942,1784813.0
